2015	8	10	9	NetApp	20
2015	8	10	23	CenturyLink	31
2015	8	10	23	NetApp	33
2015	8	10	23	Pfizer	126
2015	8	11	6	Amazon.com	259
2015	8	11	14	Hasbro	34
2015	8	11	14	MetLife	26
2015	8	11	14	News_Corporation	34
2015	8	12	7	ConocoPhillips	37
2015	8	12	13	Yum!_Brands	34
2015	8	12	16	Caterpillar	32
2015	8	12	16	Dollar_Tree	25
2015	8	12	16	Morgan_Stanley	89
2015	8	13	0	Caterpillar	32
2015	8	13	0	Cisco_Systems	68
2015	8	13	5	Citigroup	40
2015	8	14	10	Amazon.com	228
2015	8	14	10	Ford_Motor_Company	66
2015	8	14	10	Pfizer	34
2015	8	14	13	Autodesk	26
2015	8	14	13	Caterpillar	21
2015	8	14	13	Netflix	238
2015	8	14	13	Oracle_Corporation	107
2015	8	14	15	Cisco_Systems	88
2015	8	14	15	Citrix_Systems	50
2015	8	14	15	Nordstrom	30
2015	8	14	17	Morgan_Stanley	63
2015	8	15	9	Amazon.com	169
2015	8	15	21	Akamai_Technologies	45
2015	8	16	0	Amazon.com	229
2015	8	16	0	Hasbro	43
2015	8	16	4	Akamai_Technologies	42
2015	8	16	4	Morgan_Stanley	36
2015	8	16	15	Cisco_Systems	48
2015	8	16	16	Hasbro	45
2015	8	16	23	Oracle_Corporation	93
2015	8	17	9	Whole_Foods_Market	29
2015	8	17	19	Nordstrom	45
2015	8	18	0	Citigroup	25
2015	8	18	2	Autodesk	23
2015	8	18	18	Intel_Corporation	40
2015	8	18	18	Mattel	30
2015	8	18	18	Netflix	308
2015	8	18	21	Caterpillar	29
2015	8	18	21	MetLife	40
2015	8	19	7	Ford_Motor_Company	91
2015	8	19	12	BlackRock	67
2015	8	19	12	Intel_Corporation	25
2015	8	19	12	Pfizer	47
2015	8	19	12	Red_Hat	40
2015	8	19	14	Automatic_Data_Processing	30
2015	8	19	14	Discovery_Communications	23
2015	8	19	14	Morgan_Stanley	75
2015	8	19	14	Nordstrom	26
2015	8	19	20	CenturyLink	40
2015	8	20	4	Yum!_Brands	44
2015	8	20	11	Oracle_Corporation	172
2015	8	20	16	EMC_Corporation	67
2015	8	20	16	Red_Hat	42
2015	8	20	19	Whole_Foods_Market	32
2015	8	21	15	Red_Hat	40
2015	8	21	21	BlackRock	44
2015	8	21	21	NetApp	22
2015	8	21	21	Tyson_Foods	27
2015	8	21	21	Yum!_Brands	38
2015	8	22	0	BlackRock	21
2015	8	22	0	Citigroup	22
2015	8	22	0	EMC_Corporation	34
2015	8	22	9	Akamai_Technologies	38
2015	8	22	9	Amazon.com	253
2015	8	23	4	Akamai_Technologies	43
2015	8	23	4	Apple_Inc.	142
2015	8	23	15	Citigroup	31
2015	8	23	15	Hasbro	26
2015	8	23	16	Whole_Foods_Market	40
2015	8	24	6	Citigroup	31
2015	8	24	11	Ford_Motor_Company	102
2015	8	24	11	Hasbro	42
2015	8	24	11	Oracle_Corporation	120
2015	8	24	23	Autodesk	22
2015	8	24	23	Hasbro	55
2015	8	25	4	Visa_Inc.	32
2015	8	25	6	News_Corporation	22
2015	8	25	6	Visa_Inc.	55
2015	8	25	11	Gilead_Sciences	35
2015	8	25	11	Morgan_Stanley	70
2015	8	25	11	Pfizer	50
2015	8	25	16	BlackRock	84
2015	8	25	18	Citrix_Systems	56
2015	8	25	18	EMC_Corporation	73
2015	8	25	19	Micron_Technology	24
2015	8	25	19	Target_Corporation	100
2015	8	25	19	U.S._Bancorp	60
2015	8	26	13	F5_Networks	25
2015	8	26	13	Hasbro	37
2015	8	26	17	Akamai_Technologies	88
2015	8	26	17	American_Airlines_Group	23
2015	8	26	17	Expedia,_Inc.	26
2015	8	26	17	F5_Networks	34
2015	8	26	17	Harman_International_Industries	22
2015	8	26	17	Morgan_Stanley	69
2015	8	26	17	NetApp	20
2015	8	26	20	Citigroup	61
2015	8	26	20	Discovery_Communications	30
2015	8	27	1	Citigroup	27
2015	8	27	16	ConocoPhillips	24
2015	8	27	16	L_Brands	26
2015	8	27	16	Nike,_Inc.	152
2015	8	27	17	BlackRock	78
2015	8	27	17	Intel_Corporation	29
2015	8	27	17	Kellogg_Company	24
2015	8	27	17	Red_Hat	38
2015	8	27	22	Citigroup	51
2015	8	27	22	Comcast_Corporation	27
